funding_agency,funding_account,year,flow_stage,amount_usd,amount_usd_constant,source,source_url,retrieved_at
PC,Peace Corps,2024,disbursement,1817885.0,1817885.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
PC,Peace Corps,2025,commitment,1170631.0,1143121.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
PC,Peace Corps,2025,disbursement,1408851.0,1375742.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2001,commitment,5288000.0,8892970.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2001,disbursement,3475500.0,5844840.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2002,commitment,400000.0,662272.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2002,disbursement,702500.0,1163114.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2003,commitment,700000.0,1137148.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2003,disbursement,1100000.0,1786947.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2006,commitment,1100000.0,1639578.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2007,commitment,2200000.0,3191301.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2008,commitment,8935637.0,12698331.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2009,commitment,6575750.0,9250131.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2010,commitment,7772998.0,10840420.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2011,commitment,6817071.0,9320191.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2011,disbursement,323350.0,442079.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2012,commitment,8692708.0,11672719.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2012,disbursement,373994.0,502205.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2013,commitment,8235556.0,10861765.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2013,disbursement,353844.0,466681.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2014,commitment,4109256.0,5322542.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2014,disbursement,192763.0,249677.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2015,commitment,3825735.0,4904517.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2015,disbursement,488474.0,626213.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2016,commitment,3491990.0,4441154.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2016,disbursement,437834.0,556843.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2017,commitment,1761933.0,2203650.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2017,disbursement,158349.0,198047.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2018,commitment,150222.0,183802.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2018,disbursement,168738.0,206457.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2019,commitment,1340704.0,1610931.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2019,disbursement,167023.0,200685.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2020,commitment,1800000.0,2135110.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2020,disbursement,12612.0,14960.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2021,commitment,17619.0,20207.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2021,disbursement,12306.0,14115.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2022,disbursement,9178.0,9831.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2023,commitment,-2959.0,-3031.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2023,disbursement,8810.0,9026.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2024,commitment,24955.0,24955.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2025,disbursement,13342.0,13029.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of  State, Migration and Refugee Assistance",2026,disbursement,9117.0,8721.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2006,commitment,500000.0,745263.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2006,disbursement,141144.0,210378.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2008,commitment,1460000.0,2074789.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2008,disbursement,588508.0,836323.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2009,commitment,1060000.0,1491105.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2009,disbursement,161659.0,227406.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2012,disbursement,350000.0,469986.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2015,commitment,17878.0,22919.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2016,disbursement,15183.0,19310.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2017,commitment,1498200.0,1873799.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2017,disbursement,1429124.0,1787407.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2019,commitment,1573800.0,1891010.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2020,disbursement,872667.0,1035134.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2021,commitment,1000000.0,1146905.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2021,disbursement,232317.0,266445.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2022,disbursement,997677.0,1068686.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2023,commitment,-48721.0,-49914.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2023,disbursement,-408.0,-417.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2024,commitment,48721.0,48721.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Democracy Fund",2024,disbursement,48000.0,48000.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2010,commitment,83500.0,116451.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2010,disbursement,83500.0,116451.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2011,commitment,95800.0,130976.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2011,disbursement,95800.0,130976.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2012,commitment,280333.0,376436.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2012,disbursement,280333.0,376436.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2013,commitment,113506.0,149701.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2013,disbursement,113506.0,149701.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2014,commitment,122464.0,158623.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2014,disbursement,122464.0,158623.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2015,commitment,320000.0,410234.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2015,disbursement,320000.0,410234.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2016,commitment,700000.0,890268.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2016,disbursement,700000.0,890268.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2017,commitment,500000.0,625350.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2017,disbursement,500000.0,625350.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2018,commitment,300000.0,367061.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2018,disbursement,300000.0,367061.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2019,commitment,150000.0,180233.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2019,disbursement,150000.0,180233.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2020,commitment,285000.0,338059.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2020,disbursement,285000.0,338059.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2022,commitment,215000.0,230302.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2022,disbursement,215000.0,230302.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2024,commitment,520000.0,520000.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Diplomatic and Consular Programs",2024,disbursement,520000.0,520000.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2003,commitment,22392.0,36376.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2003,disbursement,22392.0,36376.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2004,commitment,48549.0,76987.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2004,disbursement,48549.0,76987.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2005,commitment,30594.0,47082.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2005,disbursement,30594.0,47082.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2006,commitment,115808.0,172615.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2006,disbursement,115808.0,172615.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2008,commitment,42746.0,60746.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2008,disbursement,42746.0,60746.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2009,commitment,1006165.0,1415376.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2009,disbursement,1006165.0,1415376.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2010,commitment,24909.0,34739.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2010,disbursement,24909.0,34739.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2011,commitment,20000.0,27344.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2011,disbursement,20000.0,27344.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2012,commitment,25000.0,33570.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2012,disbursement,25000.0,33570.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2013,commitment,24983.0,32950.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2013,disbursement,24983.0,32950.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2014,commitment,24995.0,32375.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2014,disbursement,24995.0,32375.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2016,commitment,24999.0,31794.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Educational and Cultural Exchange Programs,",2016,disbursement,24999.0,31794.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global HIV/AIDs Initiative",2014,commitment,50000.0,64763.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global HIV/AIDs Initiative",2016,disbursement,50000.0,63591.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2008,commitment,2860775.0,4065414.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2009,commitment,16708785.0,23504287.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2009,disbursement,7973748.0,11216693.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2010,commitment,19847389.0,27679663.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2010,disbursement,15806457.0,22044079.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2011,commitment,20916231.0,28596331.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2011,disbursement,20258818.0,27697516.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2012,commitment,25305949.0,33981266.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2012,disbursement,20655712.0,27736841.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2013,commitment,28215376.0,37212865.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2013,disbursement,27219879.0,35899947.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2014,commitment,30813613.0,39911536.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2014,disbursement,28170421.0,36487933.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2015,commitment,69471466.0,89061036.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2015,disbursement,46869609.0,60085913.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2016,commitment,44132397.0,56128108.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2016,disbursement,42209740.0,53682830.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2017,commitment,34669110.0,43360660.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2017,disbursement,40351688.0,50467843.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2018,commitment,36701190.0,44905272.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2018,disbursement,47129110.0,57664244.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2019,commitment,40122456.0,48209396.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2019,disbursement,36339879.0,43664400.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2020,commitment,35968331.0,42664639.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2020,disbursement,32102971.0,38079654.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2021,commitment,44173864.0,50663227.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2021,disbursement,36067843.0,41366389.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2022,commitment,28299579.0,30313708.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2022,disbursement,40850156.0,43757521.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2023,commitment,44010753.0,45088670.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2023,disbursement,38083791.0,39016539.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2024,commitment,67439654.0,67439654.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2024,disbursement,37404999.0,37404999.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2025,commitment,36269739.0,35417364.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2025,disbursement,30205442.0,29495587.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2026,commitment,-488163.0,-466991.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, Global Health Programs",2026,disbursement,2856198.0,2732330.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2005,commitment,25000.0,38474.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2005,disbursement,25000.0,38474.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2006,commitment,135000.0,201221.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2006,disbursement,135000.0,201221.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2007,commitment,441559.0,640522.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2007,disbursement,441559.0,640522.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2008,commitment,680664.0,967284.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2008,disbursement,680664.0,967284.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2009,commitment,440215.0,619252.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2009,disbursement,440215.0,619252.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2010,commitment,378165.0,527398.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2010,disbursement,378165.0,527398.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2011,commitment,415593.0,568192.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2011,disbursement,415593.0,568192.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2012,commitment,492181.0,660909.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2012,disbursement,492181.0,660909.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2013,commitment,303809.0,400689.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2013,disbursement,303809.0,400689.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
