DATAFLOW,DONOR: Donor,RECIPIENT: Recipient,MEASURE: Measure,UNIT_MEASURE: Unit of measure,PRICE_BASE: Price base,TIME_PERIOD: Time period,OBS_VALUE,BASE_PER: Base period,UNIT_MULT: Unit multiplier,FLOW_TYPE: Flow type,OBS_STATUS: Observation status
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2019,0.30157,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2020,0.612425,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2022,0.185286,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2021,1.310777,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2023,0.042038,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2024,0.19993,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1617: Conrad N. Hilton Foundation,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2015,0.644437,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1617: Conrad N. Hilton Foundation,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2023,0.219312,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1614: Charity Projects Ltd (Comic Relief),NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2015,0.695159,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1612: H&M Foundation,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2015,0.105343,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1613: Laudes Foundation,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2015,0.259729,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1605: MetLife Foundation,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2015,0.409862,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1613: Laudes Foundation,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2016,0.047362,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1614: Charity Projects Ltd (Comic Relief),NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2017,0.016413,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1608: IKEA Foundation,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2023,0.904812,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9OTH020: OPEC Fund for International Development [OPEC Fund],NPL: Nepal,204: Gross ODA Loans,USD: US dollar,Q: Constant prices,2024,0.6877,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9OTH020: OPEC Fund for International Development [OPEC Fund],NPL: Nepal,"205: ODA Loans, repayments",USD: US dollar,Q: Constant prices,2024,-8.07297,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9OTH020: OPEC Fund for International Development [OPEC Fund],NPL: Nepal,"218: ODA Loans, net disbursements",USD: US dollar,Q: Constant prices,2024,-7.38527,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2015,1.288875,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2023,-0.011058,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2024,-0.01366,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2018,-0.019339,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2022,-0.003531,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2021,-0.55929,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2015,-3.4E-05,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2018,-0.019339,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2024,-0.01366,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2023,-0.011058,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2022,-0.003531,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2015,-3.4E-05,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,219: Recoveries on grants,USD: US dollar,Q: Constant prices,2021,-0.55929,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2023,1.124125,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2017,0.016413,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2016,0.047362,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,216: Humanitarian aid,USD: US dollar,Q: Constant prices,2015,3.403405,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2019,0.373947,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2022,0.428082,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2020,0.612425,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2021,1.310777,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2023,0.042038,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2017,0.94071,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,Q: Constant prices,2024,0.21193,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2016,8.484919,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2015,8.993612,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2020,11.934436,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2019,22.187377,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2017,11.322876,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,13.962608,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2024,11.611872,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2023,13.330759,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2021,14.759956,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV0: Private Donors,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2022,15.32599,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2016,3.320504,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2015,6.845893,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,3.174172,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2024,5.29679,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2017,4.000712,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2023,6.590323,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2021,5.044673,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2022,7.800014,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2020,5.85181,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1601: Gates Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2019,6.150294,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1617: Conrad N. Hilton Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2015,0.644437,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1612: H&M Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2015,0.105343,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1613: Laudes Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2015,0.259729,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1605: MetLife Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2015,0.443051,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1614: Charity Projects Ltd (Comic Relief),NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2015,0.695159,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1614: Charity Projects Ltd (Comic Relief),NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2016,0.272662,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1613: Laudes Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2016,0.047362,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1638: Margaret A. Cargill Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2016,4.327306,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1605: MetLife Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2016,0.319185,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1630: World Diabetes Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2016,0.1979,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1650: Good Ventures Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2024,2.0883,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1630: World Diabetes Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2024,1.007837,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1628: Wellcome Trust,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2024,0.326167,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1629: UBS Optimus Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2024,1.523777,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1627: Ford Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2024,0.697,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1618: David and Lucile Packard Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2024,0.672,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9OTH020: OPEC Fund for International Development [OPEC Fund],NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2024,-7.38527,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1627: Ford Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2017,0.407641,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1614: Charity Projects Ltd (Comic Relief),NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2017,0.281812,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1630: World Diabetes Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2017,0.638375,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1618: David and Lucile Packard Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2017,1.081816,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1611: Oak Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2017,0.478306,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1624: William and Flora Hewlett Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2017,0.407641,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1638: Margaret A. Cargill Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2017,3.517629,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1628: Wellcome Trust,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2017,0.508944,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1618: David and Lucile Packard Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,0.306547,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1637: Arcadia,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,1.145851,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1615: Children's Investment Fund Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,0.160151,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1638: Margaret A. Cargill Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,5.855053,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1605: MetLife Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,0.027381,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1624: William and Flora Hewlett Foundation,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,1.10357,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PLG0: Postcode Lottery Group,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,0.562514,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PLG0_SE: Swedish Postcode Lottery,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,0.562514,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),9PRIV1614: Charity Projects Ltd (Comic Relief),NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,Q: Constant prices,2018,1.093697,2024,6: Millions,D: Disbursements,A: Normal value
